Gene.Symbol	Freq	Rank.Muts
NDUFB3	3	2747.5
NDUFB4	3	2747.5
NEURL2	3	2747.5
NEURL3	3	2747.5
NEUROD4	3	2747.5
NEUROG1	3	2747.5
NFKBIB	3	2747.5
NHLH1	3	2747.5
NIT2	3	2747.5
NKX6-2	3	2747.5
NOA1	3	2747.5
NOB1	3	2747.5
NOC4L	3	2747.5
NPY	3	2747.5
NPY5R	3	2747.5
NR0B1	3	2747.5
NRBP2	3	2747.5
NRTN	3	2747.5
NSMCE1	3	2747.5
NSUN6	3	2747.5
NTN3	3	2747.5
NTN5	3	2747.5
NUDT3	3	2747.5
NUF2	3	2747.5
NUGGC	3	2747.5
NUPL2	3	2747.5
NXPH2	3	2747.5
OAS2	3	2747.5
OCIAD2	3	2747.5
OCSTAMP	3	2747.5
OR10A2	3	2747.5
OR10G3	3	2747.5
OR10J1	3	2747.5
OR10J3	3	2747.5
OR10J5	3	2747.5
OR10W1	3	2747.5
OR10X1	3	2747.5
OR13C2	3	2747.5
OR13C9	3	2747.5
OR1D2	3	2747.5
OR2J3	3	2747.5
OR2L13	3	2747.5
OR2L2	3	2747.5
OR2L3	3	2747.5
OR2T27	3	2747.5
OR4C3	3	2747.5
OR4D5	3	2747.5
OR4K1	3	2747.5
OR4N4	3	2747.5
OR51B4	3	2747.5
OR5AR1	3	2747.5
OR5I1	3	2747.5
OR5L1	3	2747.5
OR6P1	3	2747.5
OR7D2	3	2747.5
OR8D1	3	2747.5
OR8H1	3	2747.5
OR8I2	3	2747.5
OR8J1	3	2747.5
OR8J3	3	2747.5
OR8U1	3	2747.5
OR9G4	3	2747.5
OR9I1	3	2747.5
OSGEPL1	3	2747.5
OSM	3	2747.5
OSTC	3	2747.5
OSTM1	3	2747.5
OTOR	3	2747.5
P2RY11	3	2747.5
PADI1	3	2747.5
PADI6	3	2747.5
PAQR7	3	2747.5
PARD6A	3	2747.5
PARP10	3	2747.5
PAWR	3	2747.5
PBLD	3	2747.5
PCDHB10	3	2747.5
PCED1A	3	2747.5
PDCD7	3	2747.5
PDCL3	3	2747.5
PDF	3	2747.5
PDHA2	3	2747.5
PDX1	3	2747.5
PEA15	3	2747.5
PECAM1	3	2747.5
PET117	3	2747.5
PEX16	3	2747.5
PGAM1	3	2747.5
PGAM2	3	2747.5
PGAM5	3	2747.5
PGLS	3	2747.5
PHF11	3	2747.5
PHLDA1	3	2747.5
PINK1	3	2747.5
PLAC9	3	2747.5
PLCXD1	3	2747.5
PLEKHA3	3	2747.5
PLEKHD1	3	2747.5
PLEKHN1	3	2747.5
PLIN3	3	2747.5
PLVAP	3	2747.5
PMM1	3	2747.5
PNO1	3	2747.5
POGLUT1	3	2747.5
POLR2L	3	2747.5
POLR3F	3	2747.5
POPDC3	3	2747.5
POU3F2	3	2747.5
PP2D1	3	2747.5
PPCS	3	2747.5
PPIB	3	2747.5
PPID	3	2747.5
PPIL6	3	2747.5
PPM1G	3	2747.5
PPP1R35	3	2747.5
PPY	3	2747.5
PRADC1	3	2747.5
PRDM12	3	2747.5
PRDM9	3	2747.5
PRIMA1	3	2747.5
PRL	3	2747.5
PRR14L	3	2747.5
PRR35	3	2747.5
PRR7	3	2747.5
PRSS36	3	2747.5
PRSS51	3	2747.5
PRSS54	3	2747.5
PSENEN	3	2747.5
PSMG3	3	2747.5
PTCD3	3	2747.5
PTGIS	3	2747.5
PTGR1	3	2747.5
PTS	3	2747.5
PTTG1	3	2747.5
PTX4	3	2747.5
PURA	3	2747.5
PVALB	3	2747.5
R3HDML	3	2747.5
RAB10	3	2747.5
RAB17	3	2747.5
RAB38	3	2747.5
RAB6C	3	2747.5
RAD51AP2	3	2747.5
RAMAC	3	2747.5
RBBP8NL	3	2747.5
RBBP9	3	2747.5
RBM11	3	2747.5
RBM38	3	2747.5
RBM44	3	2747.5
RBMXL2	3	2747.5
RBP2	3	2747.5
RDH13	3	2747.5
REEP2	3	2747.5
RETSAT	3	2747.5
REXO5	3	2747.5
RGS16	3	2747.5
RGS18	3	2747.5
RGS21	3	2747.5
RHOU	3	2747.5
RINT1	3	2747.5
RMI2	3	2747.5
RMND5A	3	2747.5
RNF113B	3	2747.5
RNF152	3	2747.5
RNF175	3	2747.5
RNF212	3	2747.5
RNF26	3	2747.5
RNF44	3	2747.5
RP2	3	2747.5
RPL14	3	2747.5
RPL24	3	2747.5
RPL39L	3	2747.5
RPS12	3	2747.5
RPS26	3	2747.5
RRAGA	3	2747.5
RRH	3	2747.5
RRP36	3	2747.5
RRP9	3	2747.5
RRS1	3	2747.5
RSAD2	3	2747.5
RSPH10B2	3	2747.5
RSPH3	3	2747.5
RTBDN	3	2747.5
RTCB	3	2747.5
RTL8C	3	2747.5
S100B	3	2747.5
S100Z	3	2747.5
SAP18	3	2747.5
SC5D	3	2747.5
SCG2	3	2747.5
SCGN	3	2747.5
SCNN1G	3	2747.5
SDC4	3	2747.5
SDR42E2	3	2747.5
SDR9C7	3	2747.5
SELENBP1	3	2747.5
SEMA7A	3	2747.5
SERINC1	3	2747.5
SF3A3	3	2747.5
SFN	3	2747.5
SFRP5	3	2747.5
SFXN1	3	2747.5
SGCG	3	2747.5
SH2D4A	3	2747.5
SH3BP5L	3	2747.5
SHB	3	2747.5
SHC3	3	2747.5
SHCBP1	3	2747.5
SHISA2	3	2747.5
SHISA3	3	2747.5
SHISAL1	3	2747.5
SHPK	3	2747.5
SIKE1	3	2747.5
SIX3	3	2747.5
SLC10A1	3	2747.5
SLC10A5	3	2747.5
SLC10A6	3	2747.5
SLC16A13	3	2747.5
SLC17A1	3	2747.5
SLC22A11	3	2747.5
SLC25A33	3	2747.5
SLC25A40	3	2747.5
SLC25A46	3	2747.5
SLC2A2	3	2747.5
SLC31A2	3	2747.5
SLC35B1	3	2747.5
SLC35B4	3	2747.5
SLC35E3	3	2747.5
SLC35F6	3	2747.5
SLC38A3	3	2747.5
SLC39A3	3	2747.5
SLC5A8	3	2747.5
SLC9A3R2	3	2747.5
SLX4IP	3	2747.5
SMPDL3B	3	2747.5
SNRNP40	3	2747.5
SNRPF	3	2747.5
SNTA1	3	2747.5
SNX4	3	2747.5
SOX4	3	2747.5
SP5	3	2747.5
SPAG4	3	2747.5
SPICE1	3	2747.5
SPPL2C	3	2747.5
SPRYD7	3	2747.5
SRD5A1	3	2747.5
SRFBP1	3	2747.5
SRMS	3	2747.5
SRPRB	3	2747.5
SRRD	3	2747.5
SRSF9	3	2747.5
SSUH2	3	2747.5
ST6GALNAC2	3	2747.5
ST6GALNAC4	3	2747.5
STARD3NL	3	2747.5
STARD5	3	2747.5
STEAP1B	3	2747.5
STEAP4	3	2747.5
STMN2	3	2747.5
STOM	3	2747.5
STPG1	3	2747.5
STPG4	3	2747.5
SUSD1	3	2747.5
SYAP1	3	2747.5
SYCP3	3	2747.5
SYNE4	3	2747.5
SYPL1	3	2747.5
SYPL2	3	2747.5
SYT13	3	2747.5
TAAR1	3	2747.5
TAAR5	3	2747.5
TAF10	3	2747.5
TAF11	3	2747.5
TAGLN2	3	2747.5
TAMM41	3	2747.5
TAS1R2	3	2747.5
TBC1D26	3	2747.5
TBRG1	3	2747.5
TCEA2	3	2747.5
TCTEX1D1	3	2747.5
TEKT1	3	2747.5
TERB2	3	2747.5
TEX38	3	2747.5
TFAP2E	3	2747.5
THEM5	3	2747.5
THY1	3	2747.5
TIGD6	3	2747.5
TIGIT	3	2747.5
TIMM17A	3	2747.5
TIMP4	3	2747.5
TIPIN	3	2747.5
TKTL2	3	2747.5
TLNRD1	3	2747.5
TM6SF2	3	2747.5
TMED1	3	2747.5
TMED10	3	2747.5
TMED3	3	2747.5
TMED5	3	2747.5
TMED6	3	2747.5
TMED9	3	2747.5
TMEM101	3	2747.5
TMEM126B	3	2747.5
TMEM140	3	2747.5
TMEM143	3	2747.5
TMEM155	3	2747.5
TMEM17	3	2747.5
TMEM18	3	2747.5
TMEM192	3	2747.5
TMEM200C	3	2747.5
TMEM201	3	2747.5
TMEM216	3	2747.5
TMEM223	3	2747.5
TMEM231	3	2747.5
TMEM239	3	2747.5
TMEM248	3	2747.5
TMEM256	3	2747.5
TMEM39A	3	2747.5
TMEM43	3	2747.5
TMEM50B	3	2747.5
TMEM65	3	2747.5
TMEM80	3	2747.5
TMIE	3	2747.5
TMPRSS11E	3	2747.5
TNFAIP8L2	3	2747.5
TNFSF12	3	2747.5
TOB2	3	2747.5
TOR1B	3	2747.5
TPST1	3	2747.5
TRABD2A	3	2747.5
TRARG1	3	2747.5
TREM2	3	2747.5
TREML1	3	2747.5
TRIM14	3	2747.5
TRIM42	3	2747.5
TRIM63	3	2747.5
TRMT44	3	2747.5
TRMT61B	3	2747.5
TSC22D4	3	2747.5
TSPO2	3	2747.5
TSR3	3	2747.5
TTLL10	3	2747.5
TUBG2	3	2747.5
TXLNB	3	2747.5
TXNDC16	3	2747.5
TXNDC9	3	2747.5
TXNL4B	3	2747.5
UBTD2	3	2747.5
UGT3A1	3	2747.5
UPK3B	3	2747.5
UQCR11	3	2747.5
UQCRC1	3	2747.5
UQCRFS1	3	2747.5
USE1	3	2747.5
UTP18	3	2747.5
UTP6	3	2747.5
UTS2B	3	2747.5
VAT1	3	2747.5
VIPR2	3	2747.5
VNN1	3	2747.5
VTN	3	2747.5
VXN	3	2747.5
WAS	3	2747.5
WDR89	3	2747.5
WDR97	3	2747.5
WFDC3	3	2747.5
WIPF3	3	2747.5
WNT3	3	2747.5
WTIP	3	2747.5
YAE1	3	2747.5
YIF1A	3	2747.5
YIPF4	3	2747.5
YPEL4	3	2747.5
YY2	3	2747.5
ZADH2	3	2747.5
ZBTB8B	3	2747.5
ZBTB9	3	2747.5
ZC2HC1C	3	2747.5
ZCCHC13	3	2747.5
ZDHHC1	3	2747.5
ZDHHC14	3	2747.5
ZDHHC17	3	2747.5
ZDHHC22	3	2747.5
ZDHHC24	3	2747.5
ZFP30	3	2747.5
ZFP36	3	2747.5
ZFP57	3	2747.5
ZFP82	3	2747.5
ZKSCAN3	3	2747.5
ZNF140	3	2747.5
ZNF16	3	2747.5
ZNF22	3	2747.5
ZNF225	3	2747.5
ZNF235	3	2747.5
ZNF280A	3	2747.5
ZNF367	3	2747.5
ZNF431	3	2747.5
ZNF449	3	2747.5
ZNF470	3	2747.5
ZNF516	3	2747.5
ZNF587	3	2747.5
ZNF622	3	2747.5
ZNF683	3	2747.5
ZNF692	3	2747.5
ZNF701	3	2747.5
ZNF747	3	2747.5
ZNF776	3	2747.5
ZNF777	3	2747.5
ZNF780B	3	2747.5
ZNF830	3	2747.5
ZNF839	3	2747.5
ZNF841	3	2747.5
ZNF862	3	2747.5
ZNHIT2	3	2747.5
ZNRF4	3	2747.5
ZPR1	3	2747.5
ZSCAN1	3	2747.5
ZSCAN21	3	2747.5
ZSWIM3	3	2747.5
A4GNT	2	1600.5
AADACL3	2	1600.5
AADACL4	2	1600.5
AANAT	2	1600.5
ABHD15	2	1600.5
ABHD4	2	1600.5
AC002996.1	2	1600.5
AC003002.3	2	1600.5
AC006538.2	2	1600.5
AC010487.3	2	1600.5
AC010616.1	2	1600.5
AC011499.1	2	1600.5
AC013470.2	2	1600.5
AC015813.2	2	1600.5
AC022167.5	2	1600.5
AC026786.1	2	1600.5
AC068631.2	2	1600.5
AC079341.3	2	1600.5
AC087498.1	2	1600.5
AC092718.3	2	1600.5
AC098582.1	2	1600.5
AC099489.1	2	1600.5
AC118470.1	2	1600.5
AC126283.2	2	1600.5
AC131160.1	2	1600.5
AC139530.2	2	1600.5
AC244517.6	2	1600.5
ACKR2	2	1600.5
ACKR4	2	1600.5
ACOT13	2	1600.5
ACOT6	2	1600.5
ACR	2	1600.5
ACSM4	2	1600.5
ACTR1B	2	1600.5
ACVR2B	2	1600.5
ADAM20	2	1600.5
ADAM21	2	1600.5
ADAMDEC1	2	1600.5
ADAP2	2	1600.5
ADCK5	2	1600.5
ADGRG3	2	1600.5
ADIG	2	1600.5
ADPRHL2	2	1600.5
ADRA1B	2	1600.5
ADRB3	2	1600.5
ADSSL1	2	1600.5
AEN	2	1600.5
AFM	2	1600.5
AGXT	2	1600.5
AHSG	2	1600.5
AKR1B15	2	1600.5
AKR1C2	2	1600.5
AKR7A3	2	1600.5
AL049557.1	2	1600.5
AL121758.1	2	1600.5
AL136295.3	2	1600.5
AL139260.3	2	1600.5
AL360181.3	2	1600.5
AL512428.1	2	1600.5
AL662884.4	2	1600.5
AL669918.1	2	1600.5
ALG14	2	1600.5
ALKBH1	2	1600.5
ALOX5AP	2	1600.5
AMY1A	2	1600.5
AMZ1	2	1600.5
ANGPTL5	2	1600.5
ANGPTL7	2	1600.5
ANKDD1B	2	1600.5
ANKLE1	2	1600.5
ANKRD13A	2	1600.5
ANKRD20A8P	2	1600.5
ANKRD29	2	1600.5
ANKRD30B	2	1600.5
ANKRD33	2	1600.5
ANKRD36C	2	1600.5
ANKRD45	2	1600.5
ANKRD66	2	1600.5
AP1S1	2	1600.5
AP3S1	2	1600.5
APCDD1L	2	1600.5
APELA	2	1600.5
APOA5	2	1600.5
APOBEC2	2	1600.5
APOBR	2	1600.5
APOO	2	1600.5
AQP5	2	1600.5
ARC	2	1600.5
ARHGDIG	2	1600.5
ARL2BP	2	1600.5
ARL3	2	1600.5
ARL4C	2	1600.5
ARL5B	2	1600.5
ARL9	2	1600.5
ARPC5L	2	1600.5
ASB13	2	1600.5
ASPDH	2	1600.5
ATF5	2	1600.5
ATP1B3	2	1600.5
ATP5PD	2	1600.5
ATP6AP1L	2	1600.5
ATP6V1G1	2	1600.5
ATXN7L3	2	1600.5
B3GNT10	2	1600.5
B3GNT3	2	1600.5
B3GNT7	2	1600.5
B3GNT8	2	1600.5
BAG2	2	1600.5
BARX1	2	1600.5
BASP1	2	1600.5
BATF	2	1600.5
BCL2A1	2	1600.5
BCL2L2	2	1600.5
BCL3	2	1600.5
BEND2	2	1600.5
BFSP2	2	1600.5
BHLHA9	2	1600.5
BHLHE23	2	1600.5
BMP8A	2	1600.5
BPI	2	1600.5
BPIFB1	2	1600.5
BRD3OS	2	1600.5
BRI3	2	1600.5
BRICD5	2	1600.5
BRIX1	2	1600.5
BRMS1	2	1600.5
BTBD2	2	1600.5
BTC	2	1600.5
BTN3A1	2	1600.5
BX248415.1	2	1600.5
C10orf55	2	1600.5
C11orf24	2	1600.5
C12orf54	2	1600.5
C12orf56	2	1600.5
C15orf61	2	1600.5
C16orf46	2	1600.5
C16orf54	2	1600.5
C16orf96	2	1600.5
C18orf63	2	1600.5
C19orf18	2	1600.5
C19orf38	2	1600.5
C1orf105	2	1600.5
C1orf109	2	1600.5
C1orf116	2	1600.5
C1orf127	2	1600.5
C1orf146	2	1600.5
C1orf158	2	1600.5
C1QL1	2	1600.5
C1QL2	2	1600.5
C1QTNF2	2	1600.5
C1QTNF5	2	1600.5
C2orf40	2	1600.5
C2orf70	2	1600.5
C2orf91	2	1600.5
C3orf85	2	1600.5
C4B	2	1600.5
C4orf46	2	1600.5
C4orf47	2	1600.5
C4orf50	2	1600.5
C5AR2	2	1600.5
C6orf118	2	1600.5
C8orf74	2	1600.5
C9	2	1600.5
C9orf92	2	1600.5
CA2	2	1600.5
CA4	2	1600.5
CA7	2	1600.5
CABP4	2	1600.5
CABP7	2	1600.5
CACNG2	2	1600.5
CACUL1	2	1600.5
CALB1	2	1600.5
CALHM1	2	1600.5
CALHM3	2	1600.5
CAMK2N1	2	1600.5
CAMLG	2	1600.5
CAPS	2	1600.5
CAPZA1	2	1600.5
CAPZA3	2	1600.5
CARD19	2	1600.5
CARS2	2	1600.5
CASC3	2	1600.5
CAT	2	1600.5
CATSPER3	2	1600.5
CBLL2	2	1600.5
CBLN3	2	1600.5
CBX2	2	1600.5
CCDC102A	2	1600.5
CCDC134	2	1600.5
CCDC140	2	1600.5
CCDC15	2	1600.5
CCDC153	2	1600.5
CCDC155	2	1600.5
CCDC189	2	1600.5
CCDC25	2	1600.5
CCDC28B	2	1600.5
CCDC33	2	1600.5
CCDC34	2	1600.5
CCDC65	2	1600.5
CCDC71	2	1600.5
CCDC85B	2	1600.5
CCDC9B	2	1600.5
CCK	2	1600.5
CCL19	2	1600.5
CCL28	2	1600.5
CCR7	2	1600.5
CCR8	2	1600.5
CD14	2	1600.5
CD164L2	2	1600.5
CD177	2	1600.5
CD1D	2	1600.5
CD207	2	1600.5
CD247	2	1600.5
CD37	2	1600.5
CD3EAP	2	1600.5
CD4	2	1600.5
CD40LG	2	1600.5
CD69	2	1600.5
CDA	2	1600.5
CDC25A	2	1600.5
CDC42EP1	2	1600.5
CDC42EP2	2	1600.5
CDCP2	2	1600.5
CDK3	2	1600.5
CDKN2AIP	2	1600.5
CDKN2B	2	1600.5
CDKN2D	2	1600.5
CDR2L	2	1600.5
CDX2	2	1600.5
CEACAM19	2	1600.5
CEBPG	2	1600.5
CELA2B	2	1600.5
CELA3A	2	1600.5
CENPA	2	1600.5
CEP295NL	2	1600.5
CEP72	2	1600.5
CER1	2	1600.5
CETN1	2	1600.5
CFAP20	2	1600.5
CFB	2	1600.5
CHAC2	2	1600.5
CHCHD4	2	1600.5
CHCHD5	2	1600.5
CHGA	2	1600.5
CHRNB3	2	1600.5
CHRNE	2	1600.5
CHST5	2	1600.5
CHST7	2	1600.5
CIB3	2	1600.5
CISD1	2	1600.5
CITED4	2	1600.5
CKAP4	2	1600.5
CKM	2	1600.5
CKMT1B	2	1600.5
CLDN23	2	1600.5
CLDND2	2	1600.5
CLEC17A	2	1600.5
CLEC9A	2	1600.5
CLRN1	2	1600.5
CLRN3	2	1600.5
CMPK1	2	1600.5
CNBD1	2	1600.5
CNOT7	2	1600.5
CNTD1	2	1600.5
COIL	2	1600.5
COMMD3	2	1600.5
COMTD1	2	1600.5
COPS9	2	1600.5
COPZ2	2	1600.5
CORT	2	1600.5
COX4I2	2	1600.5
COX5B	2	1600.5
COX6A1	2	1600.5
COX7A1	2	1600.5
COX7B	2	1600.5
CPA2	2	1600.5
CPLX2	2	1600.5
CPNE7	2	1600.5
CPOX	2	1600.5
CPTP	2	1600.5
CREBL2	2	1600.5
CRIP2	2	1600.5
CRIP3	2	1600.5
CRYBA4	2	1600.5
CRYBB2	2	1600.5
CRYGC	2	1600.5
CSNK1G2	2	1600.5
CSRP3	2	1600.5
CSTF1	2	1600.5
CTSC	2	1600.5
CTSO	2	1600.5
CTSS	2	1600.5
CTSV	2	1600.5
CTSZ	2	1600.5
CUEDC2	2	1600.5
CUTC	2	1600.5
CWC15	2	1600.5
CXCL6	2	1600.5
CXCL8	2	1600.5
CXCR2	2	1600.5
CXorf21	2	1600.5
CXorf58	2	1600.5
CXorf65	2	1600.5
CYLC1	2	1600.5
CYP27B1	2	1600.5
CYP2A6	2	1600.5
CYP2C18	2	1600.5
CYP2E1	2	1600.5
CYP2F1	2	1600.5
CYP2W1	2	1600.5
CYP3A5	2	1600.5
DAP	2	1600.5
DAPP1	2	1600.5
DCAF15	2	1600.5
DCAF4L1	2	1600.5
DCAF4L2	2	1600.5
DCAF8L1	2	1600.5
DCDC2B	2	1600.5
DCLRE1B	2	1600.5
DCP1B	2	1600.5
DDIT3	2	1600.5
DDIT4	2	1600.5
DDX28	2	1600.5
DEC1	2	1600.5
DECR2	2	1600.5
DEFB116	2	1600.5
DEFB118	2	1600.5
DEFB119	2	1600.5
DEFB123	2	1600.5
DEPDC4	2	1600.5
DES	2	1600.5
DGCR6L	2	1600.5
DHRS1	2	1600.5
DIMT1	2	1600.5
DIRAS1	2	1600.5
DIRAS3	2	1600.5
DKK4	2	1600.5
DLEU7	2	1600.5
DMP1	2	1600.5
DMRTA1	2	1600.5
DNAJA2	2	1600.5
DNAJC17	2	1600.5
DNAJC18	2	1600.5
DNAJC25	2	1600.5
DNAL4	2	1600.5
DNALI1	2	1600.5
DNASE2	2	1600.5
DNMT3L	2	1600.5
DOK6	2	1600.5
DOLK	2	1600.5
DPEP2	2	1600.5
DPH7	2	1600.5
DPM2	2	1600.5
DPYSL4	2	1600.5
DR1	2	1600.5
DSPP	2	1600.5
DTD2	2	1600.5
DTX3L	2	1600.5
DUOXA2	2	1600.5
DUSP2	2	1600.5
DUSP8	2	1600.5
DYNLRB1	2	1600.5
E2F2	2	1600.5
EAF1	2	1600.5
EAF2	2	1600.5
EBP	2	1600.5
ECHDC3	2	1600.5
EEF1AKMT1	2	1600.5
EGR4	2	1600.5
EIF2S3B	2	1600.5
ELANE	2	1600.5
ELL3	2	1600.5
EMC8	2	1600.5
EMILIN3	2	1600.5
EMP2	2	1600.5
ENGASE	2	1600.5
EPM2AIP1	2	1600.5
ERF	2	1600.5
ERGIC2	2	1600.5
ERICH6B	2	1600.5
ESM1	2	1600.5
ESX1	2	1600.5
EXOSC4	2	1600.5
EXOSC7	2	1600.5
EXOSC8	2	1600.5
F12	2	1600.5
F13B	2	1600.5
FAAP100	2	1600.5
FABP12	2	1600.5
FABP2	2	1600.5
FABP3	2	1600.5
FABP5	2	1600.5
FAM122A	2	1600.5
FAM133A	2	1600.5
FAM163B	2	1600.5
FAM167B	2	1600.5
FAM177B	2	1600.5
FAM178B	2	1600.5
FAM180A	2	1600.5
FAM183A	2	1600.5
FAM19A3	2	1600.5
FAM207A	2	1600.5
FAM210B	2	1600.5
FAM216B	2	1600.5
FAM217A	2	1600.5
FAM240B	2	1600.5
FAM71B	2	1600.5
FAM78A	2	1600.5
FAM83H	2	1600.5
FAM8A1	2	1600.5
FANCB	2	1600.5
FANCF	2	1600.5
FAR1	2	1600.5
FBRSL1	2	1600.5
FBXL15	2	1600.5
FBXL8	2	1600.5
FCRL2	2	1600.5
FDXACB1	2	1600.5
FECH	2	1600.5
FFAR2	2	1600.5
FGFR1OP2	2	1600.5
FHL3	2	1600.5
FKBP14	2	1600.5
FLG2	2	1600.5
FLYWCH1	2	1600.5
FNTA	2	1600.5
FOXB2	2	1600.5
FOXD2	2	1600.5
FOXD3	2	1600.5
FOXD4	2	1600.5
FOXF1	2	1600.5
FOXI3	2	1600.5
FOXQ1	2	1600.5
FRA10AC1	2	1600.5
FRRS1	2	1600.5
GALK1	2	1600.5
GALM	2	1600.5
GAPDHS	2	1600.5
GAR1	2	1600.5
GASK1A	2	1600.5
GATA5	2	1600.5
GBP1	2	1600.5
GBP3	2	1600.5
GCNT3	2	1600.5
GDF11	2	1600.5
GDPGP1	2	1600.5
GFRA4	2	1600.5
GGA2	2	1600.5
GGT2	2	1600.5
GINM1	2	1600.5
GINS1	2	1600.5
GJB5	2	1600.5
GJC2	2	1600.5
GKAP1	2	1600.5
GKN1	2	1600.5
GKN2	2	1600.5
GLI4	2	1600.5
GLIPR1	2	1600.5
GLIPR1L2	2	1600.5
GLRX5	2	1600.5
GLUD1	2	1600.5
GLYATL2	2	1600.5
GLYATL3	2	1600.5
GMNC	2	1600.5
GMPR	2	1600.5
GNA14	2	1600.5
GNA15	2	1600.5
GNAT1	2	1600.5
GNB4	2	1600.5
GNG13	2	1600.5
GOLGA6D	2	1600.5
GOLM1	2	1600.5
GOT1	2	1600.5
GOT1L1	2	1600.5
GPATCH4	2	1600.5
GPC1	2	1600.5
GPCPD1	2	1600.5
GPN2	2	1600.5
GPR119	2	1600.5
GPR142	2	1600.5
GPR171	2	1600.5
GPR19	2	1600.5
GPR31	2	1600.5
GPR42	2	1600.5
GPR62	2	1600.5
GPR87	2	1600.5
GPR88	2	1600.5
GPR89B	2	1600.5
GPRC5D	2	1600.5
GRHPR	2	1600.5
GRPEL1	2	1600.5
GSTA1	2	1600.5
GSTA5	2	1600.5
GTF2B	2	1600.5
GTF3A	2	1600.5
GTSE1	2	1600.5
GZMA	2	1600.5
H1FNT	2	1600.5
H2BFM	2	1600.5
H3F3C	2	1600.5
HACD2	2	1600.5
HACD4	2	1600.5
HAND1	2	1600.5
HAPLN2	2	1600.5
HAPLN3	2	1600.5
HASPIN	2	1600.5
HBA1	2	1600.5
HBA2	2	1600.5
HBEGF	2	1600.5
HCAR3	2	1600.5
HDHD3	2	1600.5
HEMGN	2	1600.5
HES5	2	1600.5
HES7	2	1600.5
HIF1AN	2	1600.5
HIPK4	2	1600.5
HIST1H1A	2	1600.5
HIST1H2BF	2	1600.5
HIST1H2BK	2	1600.5
HIST1H3H	2	1600.5
HIST1H4C	2	1600.5
HIST1H4J	2	1600.5
HIST1H4K	2	1600.5
HLA-B	2	1600.5
HMG20B	2	1600.5
HMGCL	2	1600.5
HMOX1	2	1600.5
HMX3	2	1600.5
HORMAD2	2	1600.5
HOXC12	2	1600.5
HOXC8	2	1600.5
HOXD12	2	1600.5
HPDL	2	1600.5
HPF1	2	1600.5
HPRT1	2	1600.5
HR	2	1600.5
HS3ST3B1	2	1600.5
HSD17B11	2	1600.5
HSD17B13	2	1600.5
HSD3B2	2	1600.5
HSD3B7	2	1600.5
HSF2	2	1600.5
HSF2BP	2	1600.5
HSH2D	2	1600.5
HSPB6	2	1600.5
HSPE1-MOB4	2	1600.5
HTRA4	2	1600.5
ICMT	2	1600.5
ID3	2	1600.5
IDO1	2	1600.5
IER5L	2	1600.5
IFI44	2	1600.5
IFIT3	2	1600.5
IFNA8	2	1600.5
IFT27	2	1600.5
IGFBPL1	2	1600.5
IL10	2	1600.5
IL10RA	2	1600.5
IL13RA1	2	1600.5
IL17A	2	1600.5
IL18RAP	2	1600.5
IL19	2	1600.5
IMP3	2	1600.5
IMP4	2	1600.5
IMPAD1	2	1600.5
INA	2	1600.5
INAVA	2	1600.5
ING2	2	1600.5
INPP5E	2	1600.5
IP6K2	2	1600.5
IQCF6	2	1600.5
IQCK	2	1600.5
IRAK1BP1	2	1600.5
ITPRIPL2	2	1600.5
IZUMO1R	2	1600.5
JUND	2	1600.5
KAT2A	2	1600.5
KCNA3	2	1600.5
KCNE3	2	1600.5
KCNK15	2	1600.5
KCNMB4	2	1600.5
KCNN1	2	1600.5
KCTD11	2	1600.5
KCTD18	2	1600.5
KDELR3	2	1600.5
KDM4E	2	1600.5
KIFC2	2	1600.5
KLF9	2	1600.5
KLHDC9	2	1600.5
KLK14	2	1600.5
KLRG1	2	1600.5
KRT12	2	1600.5
KRT33B	2	1600.5
KRT37	2	1600.5
KRT6B	2	1600.5
KRT74	2	1600.5
KRT77	2	1600.5
KRTAP1-1	2	1600.5
KRTAP10-11	2	1600.5
KRTAP2-1	2	1600.5
KRTAP4-1	2	1600.5
KRTAP6-1	2	1600.5
LAD1	2	1600.5
LALBA	2	1600.5
LAMP1	2	1600.5
LAX1	2	1600.5
LCMT1	2	1600.5
LCN8	2	1600.5
LEFTY2	2	1600.5
LEPROTL1	2	1600.5
LGALS1	2	1600.5
LHFPL5	2	1600.5
LIM2	2	1600.5
LIN52	2	1600.5
LNP1	2	1600.5
LOXL1	2	1600.5
LPCAT2	2	1600.5
LRG1	2	1600.5
LRP10	2	1600.5
LRPAP1	2	1600.5
LRRC10	2	1600.5
LRRC29	2	1600.5
LRRC47	2	1600.5
LRRC52	2	1600.5
LRRC56	2	1600.5
LRRC63	2	1600.5
LRRC69	2	1600.5
LRRC75A	2	1600.5
LRRC75B	2	1600.5
LRRN4	2	1600.5
LSM1	2	1600.5
LSM6	2	1600.5
LYAR	2	1600.5
LYPD3	2	1600.5
LYVE1	2	1600.5
LYZL4	2	1600.5
MAGEB18	2	1600.5
MAP1LC3B2	2	1600.5
MAP1LC3C	2	1600.5
MAP4K5	2	1600.5
MARCH3	2	1600.5
MAS1	2	1600.5
MAT1A	2	1600.5
MATN3	2	1600.5
MAU2	2	1600.5
MCUB	2	1600.5
MDFI	2	1600.5
MED19	2	1600.5
MED21	2	1600.5
MEDAG	2	1600.5
MEIG1	2	1600.5
MESP1	2	1600.5
METTL1	2	1600.5
METTL21C	2	1600.5
METTL27	2	1600.5
MEX3D	2	1600.5
